,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
42,10372,10373,10373,2010-01-16,81.545342,25.440199,13,47,Chain,0,173
43,10373,10374,10374,2011-03-15,81.548264,25.435271,10,9,Rape,0,173
44,10374,10375,10375,2009-03-01,81.545342,25.440199,11,20,Rape,0,173
45,10375,10376,10376,2010-03-14,81.555119,25.438702,10,55,Kidnap,0,173
46,10376,10377,10377,2005-12-15,81.556754,25.437719,3,12,Chain,0,173
47,10377,10378,10378,2014-03-15,81.559155,25.440518,12,33,Chain,0,173
48,10378,10379,10379,2007-06-05,81.557886,25.437603,7,2,Chain,0,173
49,10379,10380,10380,2013-07-14,81.557886,25.437603,16,36,Murder,0,173
50,10380,10381,10381,2015-03-30,81.557886,25.437603,6,18,Robery,0,173
51,10381,10382,10382,2007-05-02,81.557886,25.437603,12,50,Kidnap,0,173
52,10382,10383,10383,2012-04-21,81.557128,25.439044,5,26,Pick,0,173
53,10383,10384,10384,2014-01-16,81.560009,25.437586,19,10,Chain,0,173
54,10384,10385,10385,2005-11-04,81.555119,25.438702,19,14,Robery,0,173
55,10385,10386,10386,2005-12-22,81.557886,25.437603,7,7,Robery,0,173
56,10386,10387,10387,2006-03-14,81.557128,25.439044,17,45,Kidnap,0,173
57,10387,10388,10388,2014-01-01,81.557886,25.437603,0,2,Robery,0,173
58,10388,10389,10389,2006-05-29,81.557886,25.437603,6,48,Rape,0,173
59,10389,10390,10390,2014-06-10,81.56085,25.438303,15,33,Chain,0,173
60,10390,10391,10391,2012-12-23,81.557128,25.439044,10,45,Violence and Offence,0,173
61,10391,10392,10392,2009-06-08,81.557886,25.437603,10,57,Violence and Offence,0,173
62,10392,10393,10393,2006-11-30,81.557128,25.439044,8,16,Hit And Run,0,173
63,10393,10394,10394,2005-03-22,81.557251,25.437121,7,51,Violence and Offence,0,173
64,10394,10395,10395,2007-10-04,81.56139,25.438389,15,16,Kidnap,0,173
65,10395,10396,10396,2006-11-12,81.559218,25.437911,12,17,Pick,0,173
66,10396,10397,10397,2014-05-06,81.557128,25.439044,5,13,Hit And Run,0,173
67,10397,10398,10398,2014-03-06,81.558819,25.43638,6,6,Violence and Offence,0,173
68,10398,10399,10399,2010-02-16,81.555119,25.438702,11,11,Rape,0,173
69,10399,10400,10400,2008-06-30,81.556754,25.437719,22,17,Pick,0,173
70,10400,10401,10401,2005-03-03,81.558819,25.43638,18,0,Kidnap,0,173
71,10401,10402,10402,2005-02-16,81.558819,25.43638,6,58,Violence and Offence,0,173
72,10402,10403,10403,2005-10-19,81.558819,25.43638,20,14,Hit And Run,0,173
73,10403,10404,10404,2013-08-31,81.558819,25.43638,17,31,Pick,0,173
74,10404,10405,10405,2008-01-03,81.556754,25.437719,17,48,Murder,0,173
75,10405,10406,10406,2013-12-08,81.556754,25.437719,19,27,Chain,0,173
76,10406,10407,10407,2013-10-15,81.557886,25.437603,17,23,Murder,0,173
77,10407,10408,10408,2014-07-07,81.556754,25.437719,18,30,Chain,0,173
78,10408,10409,10409,2006-05-24,81.556754,25.437719,9,1,Hit And Run,0,173
79,10409,10410,10410,2007-03-20,81.559437,25.438201,3,29,Hit And Run,0,173
80,10410,10411,10411,2011-01-16,81.555119,25.438702,13,4,Chain,0,173
81,10411,10412,10412,2012-10-22,81.555119,25.438702,10,57,Murder,0,173
82,10412,10413,10413,2008-11-27,81.559431,25.439091,11,30,Hit And Run,0,173
83,10413,10414,10414,2007-02-16,81.566136,25.421477,17,29,Pick,0,173
84,10414,10415,10415,2010-12-05,81.561789,25.422608,18,2,Pick,0,173
85,10415,10416,10416,2015-08-30,81.566094,25.424452,5,45,Hit And Run,0,173
86,10416,10417,10417,2012-09-11,81.564334,25.419466,18,27,Pick,0,173
87,10417,10418,10418,2008-10-09,81.566265,25.422359,21,57,Chain,0,173
88,10418,10419,10419,2012-04-21,81.566094,25.424452,16,13,Robery,0,173
89,10419,10420,10420,2013-03-07,81.566094,25.424452,4,14,Hit And Run,0,173
90,10420,10421,10421,2015-07-21,81.566265,25.422359,19,53,Rape,0,173
91,10421,10422,10422,2007-01-12,81.5677,25.422767,20,39,Rape,0,173
92,10422,10423,10423,2008-04-01,81.566136,25.421477,13,37,Rape,0,173
93,10423,10424,10424,2009-07-21,81.5677,25.422767,11,16,Kidnap,0,173
94,10424,10425,10425,2006-02-01,81.564334,25.419466,18,6,Violence and Offence,0,173
95,10425,10426,10426,2015-05-09,81.561789,25.422608,4,32,Chain,0,173
96,10426,10427,10427,2009-06-07,81.5677,25.422767,20,39,Rape,0,173
97,10427,10428,10428,2011-12-22,81.564402,25.421003,1,50,Rape,0,173
98,10428,10429,10429,2010-04-13,81.561789,25.422608,10,30,Rape,0,173
99,10429,10430,10430,2012-02-13,81.568769,25.42834,0,55,Chain,0,173
100,10430,10431,10431,2008-10-02,81.564564,25.429167,4,12,Kidnap,0,173
101,10431,10432,10432,2011-10-25,81.566292,25.428067,14,24,Violence and Offence,0,173
102,10432,10433,10433,2011-03-22,81.564564,25.429167,11,58,Rape,0,173
103,10433,10434,10434,2007-03-18,81.566292,25.428067,19,5,Violence and Offence,0,173
104,10434,10435,10435,2007-02-24,81.564951,25.428738,13,34,Chain,0,173
105,10435,10436,10436,2006-10-05,81.568769,25.42834,4,0,Violence and Offence,0,173
106,10436,10437,10437,2006-01-13,81.562531,25.427387,16,17,Kidnap,0,173
107,10437,10438,10438,2008-11-24,81.568769,25.42834,15,30,Pick,0,173
108,10438,10439,10439,2011-10-25,81.562531,25.427387,21,54,Murder,0,173
109,10439,10440,10440,2008-01-30,81.568769,25.42834,8,18,Pick,0,173
110,10440,10441,10441,2015-12-26,81.561641,25.428692,12,55,Murder,0,173
111,10441,10442,10442,2010-02-26,81.568769,25.42834,8,12,Chain,0,173
112,10442,10443,10443,2013-01-11,81.564951,25.428738,4,24,Robery,0,173
113,10443,10444,10444,2012-03-28,81.56718,25.425585,17,38,Hit And Run,0,173
114,10444,10445,10445,2012-03-10,81.56702,25.427192,13,6,Hit And Run,0,173
115,10445,10446,10446,2011-07-10,81.55905,25.431267,5,50,Robery,0,173
116,10446,10447,10447,2014-02-21,81.55905,25.431267,12,34,Chain,0,173
117,10447,10448,10448,2007-09-25,81.557461,25.429168,14,11,Pick,0,173
118,10448,10449,10449,2014-02-01,81.559193,25.429722,4,58,Violence and Offence,0,173
119,10449,10450,10450,2005-08-20,81.555771,25.429315,21,56,Chain,0,173
120,10450,10451,10451,2010-09-16,81.555771,25.429315,15,13,Violence and Offence,0,173
121,10451,10452,10452,2015-09-10,81.554837,25.430592,13,49,Murder,0,173
122,10452,10453,10453,2010-07-04,81.556906,25.430925,3,42,Violence and Offence,0,173
123,10453,10454,10454,2013-10-05,81.555482,25.429429,13,16,Violence and Offence,0,173
124,10454,10455,10455,2006-12-23,81.559892,25.430672,14,52,Chain,0,173
125,10455,10456,10456,2007-08-27,81.555771,25.429315,15,7,Pick,0,173
126,10456,10457,10457,2013-09-16,81.560443,25.430308,19,57,Pick,0,173
127,10457,10458,10458,2005-06-05,81.561903,25.429701,14,27,Rape,0,173
128,10458,10459,10459,2011-07-05,81.563825,25.430473,17,26,Hit And Run,0,173
129,10459,10460,10460,2014-06-05,81.559106,25.432041,13,21,Hit And Run,0,173
130,10460,10461,10461,2006-12-28,81.559106,25.432041,12,21,Pick,0,173
131,10461,10462,10462,2005-09-21,81.559106,25.432041,21,0,Robery,0,173
132,10462,10463,10463,2014-10-07,81.564588,25.431899,4,32,Robery,0,173
133,10463,10464,10464,2012-11-28,81.561903,25.429701,21,37,Pick,0,173
134,10464,10465,10465,2012-07-18,81.561903,25.429701,0,27,Robery,0,173
135,10465,10466,10466,2010-10-18,81.565433,25.431188,12,19,Hit And Run,0,173
136,10466,10467,10467,2013-12-09,81.560874,25.42989,15,1,Robery,0,173
137,10467,10468,10468,2008-04-25,81.564847,25.429924,15,10,Kidnap,0,173
138,10468,10469,10469,2014-03-26,81.559106,25.432041,8,2,Chain,0,173
139,10469,10470,10470,2005-09-19,81.560874,25.42989,3,8,Hit And Run,0,173
140,10470,10471,10471,2009-12-06,81.559106,25.432041,2,41,Robery,0,173
141,10471,10472,10472,2014-08-07,81.564588,25.431899,6,49,Pick,0,173
142,10472,10473,10473,2012-05-13,81.559971,25.426808,22,16,Murder,0,173
143,10473,10474,10474,2008-05-19,81.559827,25.427166,13,50,Hit And Run,0,173
144,10474,10475,10475,2013-11-18,81.561086,25.426772,20,53,Kidnap,0,173
145,10475,10476,10476,2011-10-16,81.544741,25.436526,0,53,Hit And Run,0,173
146,10476,10477,10477,2009-11-19,81.53836,25.427993,11,39,Rape,0,173
147,10477,10478,10478,2006-08-14,81.544741,25.436526,15,0,Hit And Run,0,173
148,10478,10479,10479,2006-06-22,81.54215,25.433546,20,34,Chain,0,173
149,10479,10480,10480,2014-01-03,81.544741,25.436526,2,2,Rape,0,173
150,10480,10481,10481,2010-11-19,81.535653,25.432724,5,52,Chain,0,173
151,10481,10482,10482,2012-11-27,81.539879,25.435314,17,43,Hit And Run,0,173
152,10482,10483,10483,2009-11-22,81.536512,25.430286,3,30,Violence and Offence,0,173
153,10483,10484,10484,2011-03-20,81.54111,25.433024,0,24,Pick,0,173
154,10484,10485,10485,2006-08-10,81.546638,25.434062,16,34,Murder,0,173
155,10485,10486,10486,2014-08-29,81.528472,25.43399,0,52,Chain,0,173
156,10486,10487,10487,2008-01-09,81.535492,25.427733,1,12,Kidnap,0,173
157,10487,10488,10488,2005-03-30,81.53484,25.43757,8,0,Chain,0,173
158,10488,10489,10489,2009-12-22,81.532811,25.428402,13,2,Hit And Run,0,173
159,10489,10490,10490,2013-10-10,81.5329,25.429059,21,25,Hit And Run,0,173
160,10490,10491,10491,2010-10-11,81.529348,25.433261,11,44,Murder,0,173
161,10491,10492,10492,2005-01-28,81.532811,25.428402,3,34,Hit And Run,0,173
162,10492,10493,10493,2015-06-14,81.531786,25.434469,14,10,Chain,0,173
163,10493,10494,10494,2011-09-09,81.532811,25.428402,17,30,Pick,0,173
164,10494,10495,10495,2007-10-27,81.528472,25.43399,0,48,Murder,0,173
165,10495,10496,10496,2015-08-16,81.525088,25.432072,21,57,Robery,0,173
166,10496,10497,10497,2013-07-27,81.536846,25.422334,21,1,Chain,0,173
167,10497,10498,10498,2005-08-13,81.536261,25.419246,17,28,Pick,0,173
168,10498,10499,10499,2014-05-15,81.535043,25.421617,5,13,Chain,0,173
169,10499,10500,10500,2013-03-04,81.536274,25.421124,1,51,Chain,0,173
170,10500,10501,10501,2012-04-10,81.536846,25.422334,4,22,Rape,0,173
171,10501,10502,10502,2015-08-15,81.536539,25.42199,0,1,Pick,0,173
172,10502,10503,10503,2005-07-27,81.537966,25.421472,22,46,Robery,0,173
173,10503,10504,10504,2009-05-15,81.536846,25.422334,20,20,Rape,0,173
174,10504,10505,10505,2013-06-18,81.531517,25.423006,7,5,Violence and Offence,0,173
175,10505,10506,10506,2006-11-01,81.53277,25.426469,8,6,Hit And Run,0,173
176,10506,10507,10507,2008-07-22,81.531517,25.423006,11,1,Chain,0,173
177,10507,10508,10508,2011-11-11,81.531517,25.423006,16,27,Violence and Offence,0,173
178,10508,10509,10509,2015-08-30,81.536091,25.42364,6,26,Pick,0,173
179,10509,10510,10510,2007-06-26,81.531517,25.423006,0,55,Hit And Run,0,173
180,10510,10511,10511,2006-11-11,81.531517,25.423006,13,53,Violence and Offence,0,173
181,10511,10512,10512,2014-10-21,81.531517,25.423006,6,34,Robery,0,173
182,10512,10513,10513,2006-02-07,81.536091,25.42364,1,30,Murder,0,173
183,10513,10514,10514,2015-11-16,81.535339,25.422411,10,32,Murder,0,173
184,10514,10515,10515,2012-12-14,81.535339,25.422411,19,31,Pick,0,173
185,10515,10516,10516,2007-02-02,81.53256,25.425217,10,20,Chain,0,173
186,10516,10517,10517,2006-08-24,81.527881,25.422775,10,54,Robery,0,173
187,10517,10518,10518,2005-07-16,81.527881,25.422775,21,50,Pick,0,173
188,10518,10519,10519,2006-04-25,81.533159,25.421753,4,33,Murder,0,173
189,10519,10520,10520,2007-06-10,81.533367,25.421242,9,34,Pick,0,173
190,10520,10521,10521,2014-01-23,81.525785,25.421768,0,12,Pick,0,173
191,10521,10522,10522,2014-09-26,81.533159,25.421753,15,27,Robery,0,173
192,10522,10523,10523,2013-08-26,81.52782,25.423413,18,35,Robery,0,173
193,10523,10524,10524,2005-10-05,81.527579,25.424031,7,7,Kidnap,0,173
194,10524,10525,10525,2008-07-15,81.54332,25.417951,18,57,Kidnap,0,173
195,10525,10526,10526,2009-11-10,81.538843,25.416464,0,6,Pick,0,173
196,10526,10527,10527,2007-02-03,81.539475,25.419481,1,40,Chain,0,173
197,10527,10528,10528,2011-09-05,81.555616,25.424001,19,53,Pick,0,173
198,10528,10529,10529,2007-03-01,81.548865,25.427996,18,52,Violence and Offence,0,173
199,10529,10530,10530,2009-10-14,81.549508,25.428163,3,52,Hit And Run,0,173
200,10530,10531,10531,2009-12-09,81.555616,25.424001,19,25,Robery,0,173
201,10531,10532,10532,2015-10-28,81.549508,25.428163,18,3,Pick,0,173
202,10532,10533,10533,2011-10-09,81.548115,25.430326,9,52,Chain,0,173
203,10533,10534,10534,2009-08-26,81.544216,25.429168,4,39,Kidnap,0,173
204,10534,10535,10535,2006-07-17,81.550765,25.430907,16,22,Pick,0,173
205,10535,10536,10536,2008-12-31,81.544795,25.428877,16,51,Chain,0,173
206,10536,10537,10537,2011-07-15,81.537914,25.425957,0,10,Rape,0,173
207,10537,10538,10538,2015-01-04,81.541961,25.42602,18,14,Robery,0,173
208,10538,10539,10539,2008-06-25,81.536426,25.42651,5,36,Chain,0,173
209,10539,10540,10540,2011-08-01,81.536315,25.425511,21,21,Murder,0,173
210,10540,10541,10541,2006-12-04,81.536315,25.425511,22,4,Pick,0,173
211,10541,10542,10542,2007-11-20,81.549672,25.42456,16,58,Rape,0,173
212,10542,10543,10543,2014-10-04,81.545154,25.425931,14,32,Murder,0,173
213,10543,10544,10544,2007-05-15,81.548399,25.428585,21,45,Murder,0,173
214,10544,10545,10545,2014-07-29,81.546853,25.427807,11,53,Pick,0,173
215,10545,10546,10546,2010-09-06,81.547298,25.426247,9,54,Kidnap,0,173
216,10546,10547,10547,2014-09-14,81.546853,25.427807,8,25,Violence and Offence,0,173
217,10547,10548,10548,2012-08-18,81.548399,25.428585,2,21,Hit And Run,0,173
218,10548,10549,10549,2008-04-15,81.546373,25.420468,14,41,Pick,0,173
219,10549,10550,10550,2006-10-06,81.546222,25.423505,15,47,Murder,0,173
220,10550,10551,10551,2013-09-21,81.544006,25.419422,1,20,Rape,0,173
221,10551,10552,10552,2007-06-11,81.567605,25.421723,0,38,Rape,0,173
222,10552,10553,10553,2015-07-04,81.572267,25.418069,20,21,Pick,0,173
223,10553,10554,10554,2015-04-22,81.574392,25.418582,17,4,Rape,0,173
224,10554,10555,10555,2009-03-04,81.569547,25.422288,22,23,Murder,0,173
225,10555,10556,10556,2007-03-06,81.568582,25.423628,17,0,Violence and Offence,0,173
226,10556,10557,10557,2014-11-04,81.571248,25.421656,20,58,Chain,0,173
227,10557,10558,10558,2008-11-16,81.574392,25.418582,14,37,Robery,0,173
228,10558,10559,10559,2014-03-04,81.571574,25.421236,0,50,Kidnap,0,173
229,10559,10560,10560,2010-02-24,81.568712,25.422614,1,48,Robery,0,173
230,10560,10561,10561,2014-11-06,81.569547,25.422288,20,15,Robery,0,173
231,10561,10562,10562,2014-04-03,81.57169,25.420167,9,6,Rape,0,173
232,10562,10563,10563,2008-09-05,81.570448,25.422988,17,3,Kidnap,0,173
233,10563,10564,10564,2008-08-03,81.570534,25.42067,17,7,Violence and Offence,0,173
234,10564,10565,10565,2006-01-24,81.571248,25.421656,16,13,Kidnap,0,173
235,10565,10566,10566,2015-12-29,81.569438,25.4212,12,19,Kidnap,0,173
236,10566,10567,10567,2007-08-04,81.567736,25.424358,5,43,Murder,0,173
237,10567,10568,10568,2010-03-18,81.567317,25.423033,6,54,Kidnap,0,173
238,10568,10569,10569,2010-08-14,81.571248,25.421656,17,2,Robery,0,173
239,10569,10570,10570,2015-09-22,81.571248,25.421656,15,34,Chain,0,173
240,10570,10571,10571,2013-02-22,81.570133,25.422329,17,36,Kidnap,0,173
241,10571,10572,10572,2008-12-29,81.567736,25.424358,1,25,Pick,0,173
242,10572,10573,10573,2006-08-19,81.570133,25.422329,19,51,Murder,0,173
243,10573,10574,10574,2011-01-28,81.567605,25.421723,11,2,Chain,0,173
244,10574,10575,10575,2005-02-05,81.568712,25.422614,14,4,Violence and Offence,0,173
245,10575,10576,10576,2008-06-27,81.569438,25.4212,3,16,Robery,0,173
246,10576,10577,10577,2012-04-14,81.567605,25.421723,10,17,Violence and Offence,0,173
247,10577,10578,10578,2014-06-11,81.569438,25.4212,0,7,Violence and Offence,0,173
248,10578,10579,10579,2011-05-23,81.570534,25.42067,7,30,Robery,0,173
249,10579,10580,10580,2012-06-21,81.570133,25.422329,13,55,Robery,0,173
250,10580,10581,10581,2010-10-23,81.572267,25.418069,3,15,Hit And Run,0,173
251,10581,10582,10582,2012-03-21,81.574392,25.418582,17,47,Robery,0,173
252,10582,10583,10583,2007-10-25,81.571248,25.421656,8,34,Rape,0,173
253,10583,10584,10584,2007-11-07,81.558607,25.421663,9,29,Murder,0,173
254,10584,10585,10585,2006-08-09,81.556879,25.419724,18,5,Robery,0,173
255,10585,10586,10586,2006-08-21,81.562981,25.421881,16,28,Hit And Run,0,173
256,10586,10587,10587,2010-03-08,81.562981,25.421881,13,39,Murder,0,173
257,10587,10588,10588,2013-02-17,81.561321,25.421435,21,11,Murder,0,173
258,10588,10589,10589,2008-07-07,81.556879,25.419724,16,39,Robery,0,173
259,10589,10590,10590,2014-05-07,81.560789,25.421682,19,1,Robery,0,173
260,10590,10591,10591,2006-03-12,81.559694,25.418436,3,35,Chain,0,173
261,10591,10592,10592,2009-09-29,81.559424,25.42087,1,55,Hit And Run,0,173
262,10592,10593,10593,2007-11-19,81.557052,25.41942,2,52,Robery,0,173
263,10593,10594,10594,2010-08-22,81.561321,25.421435,1,32,Violence and Offence,0,173
264,10594,10595,10595,2013-12-19,81.56192,25.420343,12,39,Robery,0,173
265,10595,10596,10596,2011-10-24,81.56192,25.420343,16,34,Murder,0,173
266,10596,10597,10597,2008-05-13,81.566974,25.419183,12,52,Hit And Run,0,173
267,10597,10598,10598,2008-10-15,81.564485,25.418181,3,12,Hit And Run,0,173
268,10598,10599,10599,2015-07-23,81.565539,25.420042,8,34,Violence and Offence,0,173
269,10599,10600,10600,2006-07-27,81.568107,25.418977,18,32,Rape,0,173
270,10600,10601,10601,2014-07-03,81.564121,25.418951,19,19,Rape,0,173
271,10601,10602,10602,2015-09-18,81.564485,25.418181,1,8,Pick,0,173
272,10602,10603,10603,2007-04-06,81.56722,25.420219,13,53,Violence and Offence,0,173
273,10603,10604,10604,2011-06-23,81.563054,25.418861,17,39,Hit And Run,0,173
274,10604,10605,10605,2008-08-27,81.562613,25.419055,2,44,Robery,0,173
275,10605,10606,10606,2012-11-02,81.56987,25.420143,0,39,Kidnap,0,173
276,10606,10607,10607,2007-01-28,81.570613,25.419295,22,45,Rape,0,173
277,10607,10608,10608,2011-03-13,81.570638,25.420122,14,38,Robery,0,173
278,10608,10609,10609,2008-06-01,81.570638,25.420122,18,38,Chain,0,173
279,10609,10610,10610,2012-05-24,81.570638,25.420122,5,39,Chain,0,173
280,10610,10611,10611,2013-04-25,81.568422,25.417173,6,40,Rape,0,173
281,10611,10612,10612,2015-07-06,81.569171,25.419813,10,4,Kidnap,0,173
282,10612,10613,10613,2015-08-02,81.568422,25.417173,15,20,Pick,0,173
283,10613,10614,10614,2010-02-22,81.570638,25.420122,0,55,Chain,0,173
284,10614,10615,10615,2014-04-23,81.569171,25.419813,0,43,Robery,0,173
285,10615,10616,10616,2015-05-30,81.570613,25.419295,4,55,Violence and Offence,0,173
286,10616,10617,10617,2013-09-13,81.570613,25.419295,10,38,Chain,0,173
287,10617,10618,10618,2010-06-12,81.569171,25.419813,7,35,Chain,0,173
288,10618,10619,10619,2013-09-20,81.570613,25.419295,21,58,Rape,0,173
289,10619,10620,10620,2008-03-09,81.569171,25.419813,3,46,Kidnap,0,173
290,10620,10621,10621,2015-12-20,81.56987,25.420143,14,21,Pick,0,173
291,10621,10622,10622,2014-01-21,81.570638,25.420122,16,46,Pick,0,173
292,10622,10623,10623,2008-11-21,81.569794,25.417697,11,25,Chain,0,173
293,10623,10624,10624,2005-10-10,81.569794,25.417697,9,50,Murder,0,173
294,10624,10625,10625,2015-09-17,81.569171,25.419813,3,56,Hit And Run,0,173
295,10625,10626,10626,2005-06-13,81.569794,25.417697,2,37,Murder,0,173
296,10626,10627,10627,2015-06-09,81.568422,25.417173,4,19,Kidnap,0,173
297,10627,10628,10628,2012-07-30,81.570638,25.420122,1,55,Hit And Run,0,173
298,10628,10629,10629,2010-03-21,81.568638,25.42068,10,29,Kidnap,0,173
299,10629,10630,10630,2015-06-07,81.569171,25.419813,15,16,Violence and Offence,0,173
300,10630,10631,10631,2008-10-12,81.569171,25.419813,2,33,Rape,0,173
301,10631,10632,10632,2009-03-23,81.569794,25.417697,0,8,Kidnap,0,173
302,10632,10633,10633,2006-02-16,81.569794,25.417697,16,30,Rape,0,173
303,10633,10634,10634,2012-01-25,81.567571,25.418127,10,28,Chain,0,173
304,10634,10635,10635,2009-06-25,81.568422,25.417173,3,6,Violence and Offence,0,173
305,10635,10636,10636,2008-02-18,81.567589,25.411808,18,4,Kidnap,0,173
306,10636,10637,10637,2011-03-26,81.5704,25.416255,10,56,Pick,0,173
307,10637,10638,10638,2012-12-01,81.566721,25.412843,4,24,Pick,0,173
308,10638,10639,10639,2006-03-27,81.567589,25.411808,15,26,Robery,0,173
309,10639,10640,10640,2007-05-31,81.5704,25.416255,8,14,Murder,0,173
310,10640,10641,10641,2010-06-14,81.572891,25.417778,6,42,Violence and Offence,0,173
311,10641,10642,10642,2015-04-27,81.572891,25.417778,7,11,Murder,0,173
312,10642,10643,10643,2014-01-01,81.568463,25.413605,0,34,Pick,0,173
313,10643,10644,10644,2012-12-21,81.567509,25.416365,5,45,Rape,0,173
314,10644,10645,10645,2013-03-04,81.567589,25.411808,2,38,Murder,0,173
315,10645,10646,10646,2015-08-09,81.569602,25.413156,19,48,Chain,0,173
316,10646,10647,10647,2008-12-22,81.5704,25.416255,9,35,Hit And Run,0,173
317,10647,10648,10648,2010-09-07,81.5704,25.416255,16,29,Rape,0,173
318,10648,10649,10649,2009-02-06,81.568463,25.413605,13,39,Violence and Offence,0,173
319,10649,10650,10650,2013-11-19,81.5704,25.416255,7,46,Rape,0,173
320,10650,10651,10651,2015-12-29,81.567589,25.411808,17,22,Violence and Offence,0,173
321,10651,10652,10652,2010-09-23,81.5704,25.416255,4,43,Chain,0,173
322,10652,10653,10653,2006-12-30,81.5704,25.416255,12,8,Chain,0,173
323,10653,10654,10654,2012-11-26,81.493224,25.414666,0,9,Murder,0,173
324,10654,10655,10655,2008-07-18,81.491392,25.415682,13,39,Rape,0,173
325,10655,10656,10656,2010-04-01,81.494571,25.412035,8,6,Murder,0,173
326,10656,10657,10657,2008-06-30,81.492773,25.411749,22,52,Hit And Run,0,173
327,10657,10658,10658,2012-01-26,81.492168,25.414206,13,4,Violence and Offence,0,173
328,10658,10659,10659,2015-04-05,81.502187,25.413085,5,34,Robery,0,173
329,10659,10660,10660,2013-05-24,81.501809,25.417837,0,43,Hit And Run,0,173
330,10660,10661,10661,2011-09-22,81.50257,25.413395,3,57,Hit And Run,0,173
331,10661,10662,10662,2013-07-03,81.501015,25.415942,22,13,Murder,0,173
332,10662,10663,10663,2013-12-15,81.498319,25.412573,12,1,Rape,0,173
333,10663,10664,10664,2015-09-03,81.500098,25.415322,8,47,Kidnap,0,173
334,10664,10665,10665,2008-09-26,81.50257,25.413395,4,10,Chain,0,173
335,10665,10666,10666,2005-05-07,81.511383,25.415309,17,57,Rape,0,173
336,10666,10667,10667,2007-11-26,81.511383,25.415309,21,48,Rape,0,173
337,10667,10668,10668,2005-10-16,81.515159,25.414732,19,47,Hit And Run,0,173
