,Cluster_Index,Latitude,Longitude,Month,X,crime,danger_index,hours,minutes
77,0,25.437719,81.556754,2014-07-07,10408.0,Chain,173,18,30
78,0,25.437719,81.556754,2006-05-24,10409.0,Hit And Run,173,9,1
79,0,25.438201,81.559437,2007-03-20,10410.0,Hit And Run,173,3,29
80,0,25.438702,81.555119,2011-01-16,10411.0,Chain,173,13,4
81,0,25.438702,81.555119,2012-10-22,10412.0,Murder,173,10,57
82,0,25.439091,81.559431,2008-11-27,10413.0,Hit And Run,173,11,30
83,0,25.421477,81.566136,2007-02-16,10414.0,Pick,173,17,29
84,0,25.422608,81.561789,2010-12-05,10415.0,Pick,173,18,2
85,0,25.424452,81.566094,2015-08-30,10416.0,Hit And Run,173,5,45
86,0,25.419466,81.564334,2012-09-11,10417.0,Pick,173,18,27
87,0,25.422359,81.566265,2008-10-09,10418.0,Chain,173,21,57
88,0,25.424452,81.566094,2012-04-21,10419.0,Robery,173,16,13
89,0,25.424452,81.566094,2013-03-07,10420.0,Hit And Run,173,4,14
90,0,25.422359,81.566265,2015-07-21,10421.0,Rape,173,19,53
91,0,25.422767,81.5677,2007-01-12,10422.0,Rape,173,20,39
92,0,25.421477,81.566136,2008-04-01,10423.0,Rape,173,13,37
93,0,25.422767,81.5677,2009-07-21,10424.0,Kidnap,173,11,16
94,0,25.419466,81.564334,2006-02-01,10425.0,Violence and Offence,173,18,6
95,0,25.422608,81.561789,2015-05-09,10426.0,Chain,173,4,32
96,0,25.422767,81.5677,2009-06-07,10427.0,Rape,173,20,39
97,0,25.421003,81.564402,2011-12-22,10428.0,Rape,173,1,50
98,0,25.422608,81.561789,2010-04-13,10429.0,Rape,173,10,30
99,0,25.42834,81.568769,2012-02-13,10430.0,Chain,173,0,55
100,0,25.429167,81.564564,2008-10-02,10431.0,Kidnap,173,4,12
101,0,25.428067,81.566292,2011-10-25,10432.0,Violence and Offence,173,14,24
102,0,25.429167,81.564564,2011-03-22,10433.0,Rape,173,11,58
103,0,25.428067,81.566292,2007-03-18,10434.0,Violence and Offence,173,19,5
104,0,25.428738,81.564951,2007-02-24,10435.0,Chain,173,13,34
105,0,25.42834,81.568769,2006-10-05,10436.0,Violence and Offence,173,4,0
106,0,25.427387,81.562531,2006-01-13,10437.0,Kidnap,173,16,17
107,0,25.42834,81.568769,2008-11-24,10438.0,Pick,173,15,30
108,0,25.427387,81.562531,2011-10-25,10439.0,Murder,173,21,54
109,0,25.42834,81.568769,2008-01-30,10440.0,Pick,173,8,18
110,0,25.428692,81.561641,2015-12-26,10441.0,Murder,173,12,55
111,0,25.42834,81.568769,2010-02-26,10442.0,Chain,173,8,12
112,0,25.428738,81.564951,2013-01-11,10443.0,Robery,173,4,24
113,0,25.425585,81.56718,2012-03-28,10444.0,Hit And Run,173,17,38
114,0,25.427192,81.56702,2012-03-10,10445.0,Hit And Run,173,13,6
115,0,25.431267,81.55905,2011-07-10,10446.0,Robery,173,5,50
116,0,25.431267,81.55905,2014-02-21,10447.0,Chain,173,12,34
117,0,25.429168,81.557461,2007-09-25,10448.0,Pick,173,14,11
118,0,25.429722,81.559193,2014-02-01,10449.0,Violence and Offence,173,4,58
119,0,25.429315,81.555771,2005-08-20,10450.0,Chain,173,21,56
120,0,25.429315,81.555771,2010-09-16,10451.0,Violence and Offence,173,15,13
121,0,25.430592,81.554837,2015-09-10,10452.0,Murder,173,13,49
122,0,25.430925,81.556906,2010-07-04,10453.0,Violence and Offence,173,3,42
123,0,25.429429,81.555482,2013-10-05,10454.0,Violence and Offence,173,13,16
124,0,25.430672,81.559892,2006-12-23,10455.0,Chain,173,14,52
125,0,25.429315,81.555771,2007-08-27,10456.0,Pick,173,15,7
126,0,25.430308,81.560443,2013-09-16,10457.0,Pick,173,19,57
127,0,25.429701,81.561903,2005-06-05,10458.0,Rape,173,14,27
128,0,25.430473,81.563825,2011-07-05,10459.0,Hit And Run,173,17,26
129,0,25.432041,81.559106,2014-06-05,10460.0,Hit And Run,173,13,21
130,0,25.432041,81.559106,2006-12-28,10461.0,Pick,173,12,21
131,0,25.432041,81.559106,2005-09-21,10462.0,Robery,173,21,0
132,0,25.431899,81.564588,2014-10-07,10463.0,Robery,173,4,32
133,0,25.429701,81.561903,2012-11-28,10464.0,Pick,173,21,37
134,0,25.429701,81.561903,2012-07-18,10465.0,Robery,173,0,27
135,0,25.431188,81.565433,2010-10-18,10466.0,Hit And Run,173,12,19
136,0,25.42989,81.560874,2013-12-09,10467.0,Robery,173,15,1
137,0,25.429924,81.564847,2008-04-25,10468.0,Kidnap,173,15,10
138,0,25.432041,81.559106,2014-03-26,10469.0,Chain,173,8,2
139,0,25.42989,81.560874,2005-09-19,10470.0,Hit And Run,173,3,8
140,0,25.432041,81.559106,2009-12-06,10471.0,Robery,173,2,41
141,0,25.431899,81.564588,2014-08-07,10472.0,Pick,173,6,49
142,0,25.426808,81.559971,2012-05-13,10473.0,Murder,173,22,16
143,0,25.427166,81.559827,2008-05-19,10474.0,Hit And Run,173,13,50
144,0,25.426772,81.561086,2013-11-18,10475.0,Kidnap,173,20,53
145,0,25.436526,81.544741,2011-10-16,10476.0,Hit And Run,173,0,53
146,0,25.427993,81.53836,2009-11-19,10477.0,Rape,173,11,39
147,0,25.436526,81.544741,2006-08-14,10478.0,Hit And Run,173,15,0
148,0,25.433546,81.54215,2006-06-22,10479.0,Chain,173,20,34
149,0,25.436526,81.544741,2014-01-03,10480.0,Rape,173,2,2
150,0,25.432724,81.535653,2010-11-19,10481.0,Chain,173,5,52
151,0,25.435314,81.539879,2012-11-27,10482.0,Hit And Run,173,17,43
152,0,25.430286,81.536512,2009-11-22,10483.0,Violence and Offence,173,3,30
153,0,25.433024,81.54111,2011-03-20,10484.0,Pick,173,0,24
154,0,25.434062,81.546638,2006-08-10,10485.0,Murder,173,16,34
155,0,25.43399,81.528472,2014-08-29,10486.0,Chain,173,0,52
156,0,25.427733,81.535492,2008-01-09,10487.0,Kidnap,173,1,12
157,0,25.43757,81.53484,2005-03-30,10488.0,Chain,173,8,0
158,0,25.428402,81.532811,2009-12-22,10489.0,Hit And Run,173,13,2
159,0,25.429059,81.5329,2013-10-10,10490.0,Hit And Run,173,21,25
160,0,25.433261,81.529348,2010-10-11,10491.0,Murder,173,11,44
161,0,25.428402,81.532811,2005-01-28,10492.0,Hit And Run,173,3,34
162,0,25.434469,81.531786,2015-06-14,10493.0,Chain,173,14,10
163,0,25.428402,81.532811,2011-09-09,10494.0,Pick,173,17,30
164,0,25.43399,81.528472,2007-10-27,10495.0,Murder,173,0,48
165,0,25.432072,81.525088,2015-08-16,10496.0,Robery,173,21,57
166,0,25.422334,81.536846,2013-07-27,10497.0,Chain,173,21,1
167,0,25.419246,81.536261,2005-08-13,10498.0,Pick,173,17,28
168,0,25.421617,81.535043,2014-05-15,10499.0,Chain,173,5,13
169,0,25.421124,81.536274,2013-03-04,10500.0,Chain,173,1,51
170,0,25.422334,81.536846,2012-04-10,10501.0,Rape,173,4,22
171,0,25.42199,81.536539,2015-08-15,10502.0,Pick,173,0,1
172,0,25.421472,81.537966,2005-07-27,10503.0,Robery,173,22,46
173,0,25.422334,81.536846,2009-05-15,10504.0,Rape,173,20,20
174,0,25.423006,81.531517,2013-06-18,10505.0,Violence and Offence,173,7,5
175,0,25.426469,81.53277,2006-11-01,10506.0,Hit And Run,173,8,6
176,0,25.423006,81.531517,2008-07-22,10507.0,Chain,173,11,1
177,0,25.423006,81.531517,2011-11-11,10508.0,Violence and Offence,173,16,27
178,0,25.42364,81.536091,2015-08-30,10509.0,Pick,173,6,26
179,0,25.423006,81.531517,2007-06-26,10510.0,Hit And Run,173,0,55
180,0,25.423006,81.531517,2006-11-11,10511.0,Violence and Offence,173,13,53
181,0,25.423006,81.531517,2014-10-21,10512.0,Robery,173,6,34
182,0,25.42364,81.536091,2006-02-07,10513.0,Murder,173,1,30
183,0,25.422411,81.535339,2015-11-16,10514.0,Murder,173,10,32
184,0,25.422411,81.535339,2012-12-14,10515.0,Pick,173,19,31
185,0,25.425217,81.53256,2007-02-02,10516.0,Chain,173,10,20
186,0,25.422775,81.527881,2006-08-24,10517.0,Robery,173,10,54
187,0,25.422775,81.527881,2005-07-16,10518.0,Pick,173,21,50
188,0,25.421753,81.533159,2006-04-25,10519.0,Murder,173,4,33
189,0,25.421242,81.533367,2007-06-10,10520.0,Pick,173,9,34
190,0,25.421768,81.525785,2014-01-23,10521.0,Pick,173,0,12
191,0,25.421753,81.533159,2014-09-26,10522.0,Robery,173,15,27
192,0,25.423413,81.52782,2013-08-26,10523.0,Robery,173,18,35
193,0,25.424031,81.527579,2005-10-05,10524.0,Kidnap,173,7,7
194,0,25.417951,81.54332,2008-07-15,10525.0,Kidnap,173,18,57
195,0,25.416464,81.538843,2009-11-10,10526.0,Pick,173,0,6
196,0,25.419481,81.539475,2007-02-03,10527.0,Chain,173,1,40
197,0,25.424001,81.555616,2011-09-05,10528.0,Pick,173,19,53
198,0,25.427996,81.548865,2007-03-01,10529.0,Violence and Offence,173,18,52
199,0,25.428163,81.549508,2009-10-14,10530.0,Hit And Run,173,3,52
200,0,25.424001,81.555616,2009-12-09,10531.0,Robery,173,19,25
201,0,25.428163,81.549508,2015-10-28,10532.0,Pick,173,18,3
202,0,25.430326,81.548115,2011-10-09,10533.0,Chain,173,9,52
203,0,25.429168,81.544216,2009-08-26,10534.0,Kidnap,173,4,39
204,0,25.430907,81.550765,2006-07-17,10535.0,Pick,173,16,22
205,0,25.428877,81.544795,2008-12-31,10536.0,Chain,173,16,51
206,0,25.425957,81.537914,2011-07-15,10537.0,Rape,173,0,10
207,0,25.42602,81.541961,2015-01-04,10538.0,Robery,173,18,14
208,0,25.42651,81.536426,2008-06-25,10539.0,Chain,173,5,36
209,0,25.425511,81.536315,2011-08-01,10540.0,Murder,173,21,21
210,0,25.425511,81.536315,2006-12-04,10541.0,Pick,173,22,4
211,0,25.42456,81.549672,2007-11-20,10542.0,Rape,173,16,58
212,0,25.425931,81.545154,2014-10-04,10543.0,Murder,173,14,32
213,0,25.428585,81.548399,2007-05-15,10544.0,Murder,173,21,45
214,0,25.427807,81.546853,2014-07-29,10545.0,Pick,173,11,53
215,0,25.426247,81.547298,2010-09-06,10546.0,Kidnap,173,9,54
216,0,25.427807,81.546853,2014-09-14,10547.0,Violence and Offence,173,8,25
217,0,25.428585,81.548399,2012-08-18,10548.0,Hit And Run,173,2,21
218,0,25.420468,81.546373,2008-04-15,10549.0,Pick,173,14,41
219,0,25.423505,81.546222,2006-10-06,10550.0,Murder,173,15,47
220,0,25.419422,81.544006,2013-09-21,10551.0,Rape,173,1,20
221,0,25.421723,81.567605,2007-06-11,10552.0,Rape,173,0,38
222,0,25.418069,81.572267,2015-07-04,10553.0,Pick,173,20,21
223,0,25.418582,81.574392,2015-04-22,10554.0,Rape,173,17,4
224,0,25.422288,81.569547,2009-03-04,10555.0,Murder,173,22,23
225,0,25.423628,81.568582,2007-03-06,10556.0,Violence and Offence,173,17,0
226,0,25.421656,81.571248,2014-11-04,10557.0,Chain,173,20,58
227,0,25.418582,81.574392,2008-11-16,10558.0,Robery,173,14,37
228,0,25.421236,81.571574,2014-03-04,10559.0,Kidnap,173,0,50
229,0,25.422614,81.568712,2010-02-24,10560.0,Robery,173,1,48
230,0,25.422288,81.569547,2014-11-06,10561.0,Robery,173,20,15
231,0,25.420167,81.57169,2014-04-03,10562.0,Rape,173,9,6
232,0,25.422988,81.570448,2008-09-05,10563.0,Kidnap,173,17,3
233,0,25.42067,81.570534,2008-08-03,10564.0,Violence and Offence,173,17,7
234,0,25.421656,81.571248,2006-01-24,10565.0,Kidnap,173,16,13
235,0,25.4212,81.569438,2015-12-29,10566.0,Kidnap,173,12,19
236,0,25.424358,81.567736,2007-08-04,10567.0,Murder,173,5,43
237,0,25.423033,81.567317,2010-03-18,10568.0,Kidnap,173,6,54
238,0,25.421656,81.571248,2010-08-14,10569.0,Robery,173,17,2
239,0,25.421656,81.571248,2015-09-22,10570.0,Chain,173,15,34
240,0,25.422329,81.570133,2013-02-22,10571.0,Kidnap,173,17,36
241,0,25.424358,81.567736,2008-12-29,10572.0,Pick,173,1,25
242,0,25.422329,81.570133,2006-08-19,10573.0,Murder,173,19,51
243,0,25.421723,81.567605,2011-01-28,10574.0,Chain,173,11,2
244,0,25.422614,81.568712,2005-02-05,10575.0,Violence and Offence,173,14,4
245,0,25.4212,81.569438,2008-06-27,10576.0,Robery,173,3,16
246,0,25.421723,81.567605,2012-04-14,10577.0,Violence and Offence,173,10,17
247,0,25.4212,81.569438,2014-06-11,10578.0,Violence and Offence,173,0,7
248,0,25.42067,81.570534,2011-05-23,10579.0,Robery,173,7,30
249,0,25.422329,81.570133,2012-06-21,10580.0,Robery,173,13,55
250,0,25.418069,81.572267,2010-10-23,10581.0,Hit And Run,173,3,15
251,0,25.418582,81.574392,2012-03-21,10582.0,Robery,173,17,47
252,0,25.421656,81.571248,2007-10-25,10583.0,Rape,173,8,34
253,0,25.421663,81.558607,2007-11-07,10584.0,Murder,173,9,29
254,0,25.419724,81.556879,2006-08-09,10585.0,Robery,173,18,5
255,0,25.421881,81.562981,2006-08-21,10586.0,Hit And Run,173,16,28
256,0,25.421881,81.562981,2010-03-08,10587.0,Murder,173,13,39
257,0,25.421435,81.561321,2013-02-17,10588.0,Murder,173,21,11
258,0,25.419724,81.556879,2008-07-07,10589.0,Robery,173,16,39
259,0,25.421682,81.560789,2014-05-07,10590.0,Robery,173,19,1
260,0,25.418436,81.559694,2006-03-12,10591.0,Chain,173,3,35
261,0,25.42087,81.559424,2009-09-29,10592.0,Hit And Run,173,1,55
262,0,25.41942,81.557052,2007-11-19,10593.0,Robery,173,2,52
263,0,25.421435,81.561321,2010-08-22,10594.0,Violence and Offence,173,1,32
264,0,25.420343,81.56192,2013-12-19,10595.0,Robery,173,12,39
265,0,25.420343,81.56192,2011-10-24,10596.0,Murder,173,16,34
266,0,25.419183,81.566974,2008-05-13,10597.0,Hit And Run,173,12,52
267,0,25.418181,81.564485,2008-10-15,10598.0,Hit And Run,173,3,12
268,0,25.420042,81.565539,2015-07-23,10599.0,Violence and Offence,173,8,34
269,0,25.418977,81.568107,2006-07-27,10600.0,Rape,173,18,32
270,0,25.418951,81.564121,2014-07-03,10601.0,Rape,173,19,19
271,0,25.418181,81.564485,2015-09-18,10602.0,Pick,173,1,8
272,0,25.420219,81.56722,2007-04-06,10603.0,Violence and Offence,173,13,53
273,0,25.418861,81.563054,2011-06-23,10604.0,Hit And Run,173,17,39
274,0,25.419055,81.562613,2008-08-27,10605.0,Robery,173,2,44
275,0,25.420143,81.56987,2012-11-02,10606.0,Kidnap,173,0,39
276,0,25.419295,81.570613,2007-01-28,10607.0,Rape,173,22,45
277,0,25.420122,81.570638,2011-03-13,10608.0,Robery,173,14,38
278,0,25.420122,81.570638,2008-06-01,10609.0,Chain,173,18,38
279,0,25.420122,81.570638,2012-05-24,10610.0,Chain,173,5,39
280,0,25.417173,81.568422,2013-04-25,10611.0,Rape,173,6,40
281,0,25.419813,81.569171,2015-07-06,10612.0,Kidnap,173,10,4
282,0,25.417173,81.568422,2015-08-02,10613.0,Pick,173,15,20
283,0,25.420122,81.570638,2010-02-22,10614.0,Chain,173,0,55
284,0,25.419813,81.569171,2014-04-23,10615.0,Robery,173,0,43
285,0,25.419295,81.570613,2015-05-30,10616.0,Violence and Offence,173,4,55
286,0,25.419295,81.570613,2013-09-13,10617.0,Chain,173,10,38
287,0,25.419813,81.569171,2010-06-12,10618.0,Chain,173,7,35
288,0,25.419295,81.570613,2013-09-20,10619.0,Rape,173,21,58
289,0,25.419813,81.569171,2008-03-09,10620.0,Kidnap,173,3,46
290,0,25.420143,81.56987,2015-12-20,10621.0,Pick,173,14,21
291,0,25.420122,81.570638,2014-01-21,10622.0,Pick,173,16,46
292,0,25.417697,81.569794,2008-11-21,10623.0,Chain,173,11,25
293,0,25.417697,81.569794,2005-10-10,10624.0,Murder,173,9,50
294,0,25.419813,81.569171,2015-09-17,10625.0,Hit And Run,173,3,56
295,0,25.417697,81.569794,2005-06-13,10626.0,Murder,173,2,37
296,0,25.417173,81.568422,2015-06-09,10627.0,Kidnap,173,4,19
297,0,25.420122,81.570638,2012-07-30,10628.0,Hit And Run,173,1,55
298,0,25.42068,81.568638,2010-03-21,10629.0,Kidnap,173,10,29
299,0,25.419813,81.569171,2015-06-07,10630.0,Violence and Offence,173,15,16
300,0,25.419813,81.569171,2008-10-12,10631.0,Rape,173,2,33
301,0,25.417697,81.569794,2009-03-23,10632.0,Kidnap,173,0,8
302,0,25.417697,81.569794,2006-02-16,10633.0,Rape,173,16,30
303,0,25.418127,81.567571,2012-01-25,10634.0,Chain,173,10,28
304,0,25.417173,81.568422,2009-06-25,10635.0,Violence and Offence,173,3,6
305,0,25.411808,81.567589,2008-02-18,10636.0,Kidnap,173,18,4
306,0,25.416255,81.5704,2011-03-26,10637.0,Pick,173,10,56
307,0,25.412843,81.566721,2012-12-01,10638.0,Pick,173,4,24
308,0,25.411808,81.567589,2006-03-27,10639.0,Robery,173,15,26
309,0,25.416255,81.5704,2007-05-31,10640.0,Murder,173,8,14
310,0,25.417778,81.572891,2010-06-14,10641.0,Violence and Offence,173,6,42
311,0,25.417778,81.572891,2015-04-27,10642.0,Murder,173,7,11
312,0,25.413605,81.568463,2014-01-01,10643.0,Pick,173,0,34
313,0,25.416365,81.567509,2012-12-21,10644.0,Rape,173,5,45
314,0,25.411808,81.567589,2013-03-04,10645.0,Murder,173,2,38
315,0,25.413156,81.569602,2015-08-09,10646.0,Chain,173,19,48
316,0,25.416255,81.5704,2008-12-22,10647.0,Hit And Run,173,9,35
317,0,25.416255,81.5704,2010-09-07,10648.0,Rape,173,16,29
318,0,25.413605,81.568463,2009-02-06,10649.0,Violence and Offence,173,13,39
319,0,25.416255,81.5704,2013-11-19,10650.0,Rape,173,7,46
320,0,25.411808,81.567589,2015-12-29,10651.0,Violence and Offence,173,17,22
321,0,25.416255,81.5704,2010-09-23,10652.0,Chain,173,4,43
322,0,25.416255,81.5704,2006-12-30,10653.0,Chain,173,12,8
323,0,25.414666,81.493224,2012-11-26,10654.0,Murder,173,0,9
324,0,25.415682,81.491392,2008-07-18,10655.0,Rape,173,13,39
325,0,25.412035,81.494571,2010-04-01,10656.0,Murder,173,8,6
326,0,25.411749,81.492773,2008-06-30,10657.0,Hit And Run,173,22,52
327,0,25.414206,81.492168,2012-01-26,10658.0,Violence and Offence,173,13,4
328,0,25.413085,81.502187,2015-04-05,10659.0,Robery,173,5,34
329,0,25.417837,81.501809,2013-05-24,10660.0,Hit And Run,173,0,43
330,0,25.413395,81.50257,2011-09-22,10661.0,Hit And Run,173,3,57
331,0,25.415942,81.501015,2013-07-03,10662.0,Murder,173,22,13
332,0,25.412573,81.498319,2013-12-15,10663.0,Rape,173,12,1
333,0,25.415322,81.500098,2015-09-03,10664.0,Kidnap,173,8,47
334,0,25.413395,81.50257,2008-09-26,10665.0,Chain,173,4,10
335,0,25.415309,81.511383,2005-05-07,10666.0,Rape,173,17,57
336,0,25.415309,81.511383,2007-11-26,10667.0,Rape,173,21,48
337,0,25.414732,81.515159,2005-10-16,10668.0,Hit And Run,173,19,47
338,0,25.417724,81.505182,2014-06-19,10669.0,Hit And Run,173,22,37
339,0,25.414732,81.515159,2006-09-12,10670.0,Rape,173,20,44
340,0,25.417862,81.507466,2015-12-15,10671.0,Pick,173,4,32
341,0,25.415309,81.511383,2009-08-27,10672.0,Chain,173,21,57
342,0,25.416426,81.517523,2015-09-20,10673.0,Violence and Offence,173,6,22
343,0,25.415309,81.511383,2005-05-26,10674.0,Murder,173,10,45
344,0,25.414579,81.511176,2010-04-22,10675.0,Chain,173,0,15
345,0,25.416426,81.517523,2015-05-29,10676.0,Hit And Run,173,4,38
346,0,25.419761,81.517604,2012-10-21,10677.0,Pick,173,14,45
347,0,25.419761,81.517604,2013-08-08,10678.0,Pick,173,4,17
348,0,25.418204,81.509518,2012-04-29,10679.0,Robery,173,10,21
349,0,25.414715,81.528219,2008-06-07,10680.0,Kidnap,173,18,36
350,0,25.414715,81.528219,2013-06-30,10681.0,Rape,173,19,21
351,0,25.414715,81.528219,2008-02-05,10682.0,Rape,173,11,52
352,0,25.414715,81.528219,2014-01-28,10683.0,Hit And Run,173,12,28
353,0,25.424158,81.522654,2005-10-13,10684.0,Kidnap,173,5,46
354,0,25.424158,81.522654,2011-12-16,10685.0,Pick,173,1,34
355,0,25.414715,81.528219,2010-03-25,10686.0,Murder,173,20,21
356,0,25.414715,81.528219,2007-07-28,10687.0,Rape,173,21,21
357,0,25.425983,81.52476,2011-11-18,10688.0,Murder,173,6,26
358,0,25.425857,81.52368,2013-09-04,10689.0,Kidnap,173,14,37
359,0,25.424482,81.529734,2007-12-07,10690.0,Rape,173,11,7
360,0,25.418257,81.55049,2005-12-29,10691.0,Kidnap,173,18,37
361,0,25.418984,81.551375,2008-07-30,10692.0,Robery,173,5,4
362,0,25.418214,81.549678,2013-01-10,10693.0,Kidnap,173,17,28
363,0,25.418214,81.549678,2009-08-21,10694.0,Murder,173,0,43
364,0,25.415531,81.551264,2010-12-01,10695.0,Chain,173,13,41
365,0,25.414463,81.546325,2012-12-23,10696.0,Rape,173,16,38
366,0,25.412485,81.549338,2012-04-03,10697.0,Violence and Offence,173,10,18
367,0,25.415118,81.546189,2005-02-19,10698.0,Kidnap,173,14,16
368,0,25.416083,81.543472,2009-12-30,10699.0,Robery,173,14,43
369,0,25.416083,81.543472,2005-02-02,10700.0,Violence and Offence,173,21,47
370,0,25.412149,81.546909,2011-04-26,10701.0,Robery,173,0,5
371,0,25.416083,81.543472,2011-04-06,10702.0,Rape,173,5,7
372,0,25.419029,81.555452,2007-04-21,10703.0,Hit And Run,173,4,14
373,0,25.41738,81.556019,2013-06-15,10704.0,Violence and Offence,173,15,6
374,0,25.419677,81.556654,2015-08-22,10705.0,Violence and Offence,173,10,43
