,index,Unnamed: 0,X,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
74,387,388,388,2015-11-24,81.697192,25.48378,14,47,Hit And Run,2,169
75,388,389,389,2014-10-07,81.697266,25.485974,3,11,Murder,2,169
76,389,390,390,2006-10-13,81.696099,25.481318,13,43,Rape,2,169
77,390,391,391,2007-12-03,81.698434,25.484895,12,55,Robery,2,169
78,391,392,392,2013-08-14,81.698434,25.484895,12,49,Hit And Run,2,169
79,392,393,393,2009-12-27,81.698434,25.484895,17,39,Kidnap,2,169
80,393,394,394,2010-03-02,81.693609,25.484292,8,23,Rape,2,169
81,394,395,395,2006-05-01,81.692946,25.470202,2,28,Pick,2,169
82,395,396,396,2014-07-09,81.694367,25.479867,15,48,Robery,2,169
83,396,397,397,2005-05-25,81.694367,25.479867,16,36,Hit And Run,2,169
84,397,398,398,2008-12-09,81.684044,25.470089,0,48,Robery,2,169
85,398,399,399,2007-04-13,81.692946,25.470202,19,22,Pick,2,169
86,399,400,400,2006-11-30,81.692946,25.470202,19,55,Hit And Run,2,169
87,400,401,401,2006-11-23,81.690969,25.481603,4,32,Robery,2,169
88,401,402,402,2010-01-21,81.692946,25.470202,10,7,Rape,2,169
89,402,403,403,2006-02-12,81.694367,25.479867,7,20,Pick,2,169
90,403,404,404,2011-09-17,81.690907,25.469728,17,24,Rape,2,169
91,404,405,405,2009-10-28,81.692268,25.480777,0,14,Violence and Offence,2,169
92,405,406,406,2007-09-14,81.694367,25.479867,13,40,Kidnap,2,169
93,406,407,407,2012-02-16,81.684044,25.470089,16,51,Chain,2,169
94,407,408,408,2005-05-28,81.684044,25.470089,6,46,Kidnap,2,169
95,408,409,409,2009-07-23,81.692435,25.480023,2,1,Murder,2,169
96,409,410,410,2015-02-01,81.694367,25.479867,18,8,Chain,2,169
97,410,411,411,2011-09-20,81.684044,25.470089,9,17,Hit And Run,2,169
98,411,412,412,2011-06-26,81.690969,25.481603,1,19,Violence and Offence,2,169
99,412,413,413,2006-11-04,81.684044,25.470089,8,40,Kidnap,2,169
100,413,414,414,2014-06-08,81.684044,25.470089,16,9,Rape,2,169
101,414,415,415,2012-09-26,81.684044,25.470089,18,39,Kidnap,2,169
102,415,416,416,2012-03-14,81.696715,25.479965,6,2,Kidnap,2,169
103,416,417,417,2013-01-30,81.696648,25.478895,10,8,Violence and Offence,2,169
104,417,418,418,2013-04-11,81.695997,25.479025,2,18,Hit And Run,2,169
105,418,419,419,2007-04-20,81.694235,25.472621,16,2,Kidnap,2,169
106,419,420,420,2005-07-05,81.695997,25.479025,18,37,Robery,2,169
107,420,421,421,2008-07-02,81.699697,25.47935,1,27,Violence and Offence,2,169
108,421,422,422,2015-05-18,81.694395,25.478537,18,46,Chain,2,169
109,422,423,423,2005-04-16,81.694235,25.472621,15,49,Robery,2,169
110,423,424,424,2013-01-09,81.685168,25.467599,22,0,Pick,2,169
111,424,425,425,2008-06-22,81.682369,25.468845,11,15,Murder,2,169
112,425,426,426,2013-02-21,81.689558,25.467273,11,54,Violence and Offence,2,169
113,426,427,427,2015-06-28,81.681304,25.470023,10,31,Kidnap,2,169
114,427,428,428,2010-11-10,81.685168,25.467599,13,37,Murder,2,169
115,428,429,429,2005-04-12,81.685168,25.467599,10,36,Robery,2,169
116,429,430,430,2008-06-02,81.685168,25.467599,8,26,Hit And Run,2,169
117,430,431,431,2005-03-07,81.689558,25.467273,5,42,Kidnap,2,169
118,431,432,432,2015-03-13,81.685073,25.466412,10,19,Hit And Run,2,169
119,432,433,433,2008-07-11,81.682472,25.469637,15,14,Hit And Run,2,169
120,433,434,434,2006-11-29,81.682369,25.468845,5,44,Robery,2,169
121,434,435,435,2006-03-19,81.685073,25.466412,22,19,Hit And Run,2,169
122,435,436,436,2013-10-09,81.685073,25.466412,1,12,Chain,2,169
123,436,437,437,2015-01-03,81.681304,25.470023,10,51,Pick,2,169
124,437,438,438,2014-09-01,81.681304,25.470023,15,43,Rape,2,169
125,438,439,439,2006-01-03,81.681304,25.470023,3,0,Kidnap,2,169
126,439,440,440,2005-04-12,81.681304,25.470023,16,15,Pick,2,169
127,440,441,441,2006-07-14,81.685168,25.467599,18,16,Chain,2,169
128,441,442,442,2007-12-20,81.685578,25.468114,16,24,Rape,2,169
129,1287,1288,1288,2008-06-22,81.661556,25.469915,0,4,Rape,2,169
130,1288,1289,1289,2008-12-27,81.657473,25.472678,18,33,Pick,2,169
131,1289,1290,1290,2009-09-14,81.661556,25.469915,15,39,Kidnap,2,169
132,1290,1291,1291,2009-05-05,81.657473,25.472678,3,58,Kidnap,2,169
133,1291,1292,1292,2011-12-15,81.659031,25.471702,0,10,Chain,2,169
134,1292,1293,1293,2007-03-04,81.66093,25.47097,8,43,Hit And Run,2,169
135,1293,1294,1294,2005-08-20,81.661556,25.469915,14,31,Robery,2,169
136,1294,1295,1295,2014-08-07,81.658435,25.472766,19,24,Hit And Run,2,169
137,1295,1296,1296,2005-11-05,81.658399,25.472353,13,26,Murder,2,169
138,1296,1297,1297,2011-03-17,81.662322,25.472078,3,49,Pick,2,169
139,1297,1298,1298,2009-11-03,81.661556,25.469915,19,11,Violence and Offence,2,169
140,1298,1299,1299,2007-07-17,81.674824,25.468751,10,52,Robery,2,169
141,1299,1300,1300,2008-11-26,81.677955,25.470923,18,37,Hit And Run,2,169
142,1300,1301,1301,2012-10-01,81.677116,25.46724,20,27,Rape,2,169
143,1301,1302,1302,2011-05-07,81.674824,25.468751,20,48,Rape,2,169
144,1302,1303,1303,2011-10-11,81.677116,25.46724,22,2,Pick,2,169
145,1303,1304,1304,2012-01-25,81.677116,25.46724,4,13,Murder,2,169
146,1304,1305,1305,2005-06-20,81.674824,25.468751,22,39,Kidnap,2,169
147,1305,1306,1306,2012-07-28,81.677955,25.470923,18,17,Rape,2,169
148,1306,1307,1307,2008-06-20,81.677116,25.46724,6,0,Pick,2,169
149,1307,1308,1308,2006-08-21,81.677955,25.470923,13,1,Murder,2,169
150,1308,1309,1309,2010-04-13,81.675895,25.473505,11,7,Kidnap,2,169
151,1309,1310,1310,2015-12-30,81.674824,25.468751,14,54,Rape,2,169
152,1310,1311,1311,2013-04-24,81.676084,25.467619,5,55,Rape,2,169
153,1311,1312,1312,2014-04-10,81.676084,25.467619,21,23,Kidnap,2,169
154,1312,1313,1313,2005-02-12,81.677955,25.470923,2,17,Rape,2,169
155,1313,1314,1314,2008-11-14,81.677116,25.46724,15,15,Hit And Run,2,169
156,1314,1315,1315,2006-07-31,81.680507,25.468579,9,25,Robery,2,169
157,1315,1316,1316,2008-03-21,81.680507,25.468579,0,47,Robery,2,169
158,1316,1317,1317,2011-06-12,81.680507,25.468579,4,55,Chain,2,169
159,1317,1318,1318,2007-11-17,81.662879,25.468694,21,1,Robery,2,169
160,1318,1319,1319,2014-02-11,81.673194,25.466796,17,15,Hit And Run,2,169
161,1319,1320,1320,2012-01-06,81.662879,25.468694,14,28,Robery,2,169
162,1320,1321,1321,2011-09-08,81.666154,25.469771,18,28,Chain,2,169
163,1321,1322,1322,2006-08-25,81.662879,25.468694,15,4,Violence and Offence,2,169
164,1322,1323,1323,2012-10-31,81.667894,25.470135,20,6,Hit And Run,2,169
165,1323,1324,1324,2013-12-12,81.668736,25.470187,5,20,Kidnap,2,169
166,1324,1325,1325,2011-03-04,81.662879,25.468694,12,55,Chain,2,169
167,1325,1326,1326,2015-02-02,81.672647,25.469794,8,16,Pick,2,169
168,1326,1327,1327,2014-12-25,81.672647,25.469794,20,58,Pick,2,169
169,1327,1328,1328,2005-11-17,81.666848,25.471116,6,47,Hit And Run,2,169
170,1328,1329,1329,2011-06-09,81.67222,25.468632,13,9,Robery,2,169
171,1329,1330,1330,2011-12-13,81.677088,25.465766,10,24,Rape,2,169
172,1330,1331,1331,2007-02-15,81.662879,25.468694,2,9,Kidnap,2,169
173,1331,1332,1332,2007-09-21,81.666154,25.469771,3,23,Pick,2,169
174,1332,1333,1333,2007-01-10,81.666154,25.469771,16,32,Murder,2,169
175,1333,1334,1334,2013-10-31,81.664946,25.467182,16,34,Robery,2,169
176,1334,1335,1335,2011-01-19,81.672647,25.469794,16,10,Rape,2,169
177,1335,1336,1336,2008-09-16,81.664445,25.467322,1,20,Kidnap,2,169
178,1336,1337,1337,2013-12-07,81.664445,25.467322,12,58,Pick,2,169
179,1337,1338,1338,2005-11-29,81.666154,25.469771,9,5,Rape,2,169
180,1338,1339,1339,2012-05-25,81.669429,25.468808,10,15,Kidnap,2,169
181,1339,1340,1340,2008-04-24,81.672647,25.469794,7,6,Hit And Run,2,169
182,1340,1341,1341,2010-09-07,81.664946,25.467182,6,47,Chain,2,169
183,1341,1342,1342,2011-05-18,81.665326,25.471823,5,22,Hit And Run,2,169
184,1342,1343,1343,2009-09-22,81.664445,25.467322,14,19,Chain,2,169
185,1343,1344,1344,2009-05-05,81.669429,25.468808,20,37,Rape,2,169
186,1344,1345,1345,2009-01-01,81.665326,25.471823,11,15,Murder,2,169
187,1345,1346,1346,2013-12-23,81.672647,25.469794,18,16,Pick,2,169
188,1346,1347,1347,2012-07-12,81.669429,25.468808,11,23,Robery,2,169
189,1347,1348,1348,2009-08-03,81.664445,25.467322,16,0,Hit And Run,2,169
190,1348,1349,1349,2012-01-16,81.664445,25.467322,5,25,Pick,2,169
191,1349,1350,1350,2014-01-16,81.664445,25.467322,21,9,Violence and Offence,2,169
192,1350,1351,1351,2010-01-02,81.664445,25.467322,6,47,Hit And Run,2,169
193,1351,1352,1352,2005-08-30,81.664445,25.467322,9,14,Robery,2,169
194,1352,1353,1353,2012-11-24,81.662879,25.468694,1,58,Robery,2,169
195,1353,1354,1354,2013-12-26,81.666203,25.468234,6,51,Murder,2,169
196,1354,1355,1355,2009-08-19,81.662879,25.468694,5,11,Pick,2,169
197,1355,1356,1356,2008-08-26,81.665326,25.471823,19,47,Chain,2,169
198,1356,1357,1357,2011-07-24,81.665326,25.471823,10,11,Rape,2,169
199,1357,1358,1358,2009-06-16,81.662879,25.468694,15,57,Kidnap,2,169
200,1358,1359,1359,2015-11-02,81.669429,25.468808,10,7,Murder,2,169
201,1359,1360,1360,2008-06-30,81.68099,25.466407,10,28,Kidnap,2,169
202,1360,1361,1361,2005-06-10,81.679257,25.467868,7,28,Rape,2,169
203,1361,1362,1362,2009-08-01,81.684102,25.467411,7,43,Robery,2,169
204,1362,1363,1363,2012-10-12,81.679068,25.468918,19,51,Rape,2,169
205,1363,1364,1364,2008-05-17,81.682983,25.468292,0,2,Rape,2,169
206,1364,1365,1365,2015-12-27,81.68099,25.466407,1,35,Robery,2,169
207,1365,1366,1366,2010-08-24,81.683141,25.467296,1,11,Pick,2,169
208,1366,1367,1367,2009-11-04,81.68099,25.466407,13,1,Hit And Run,2,169
209,1367,1368,1368,2005-06-26,81.684102,25.467411,3,12,Violence and Offence,2,169
210,1368,1369,1369,2013-12-29,81.680655,25.467295,19,33,Kidnap,2,169
211,1369,1370,1370,2012-02-13,81.679068,25.468918,4,18,Violence and Offence,2,169
212,1370,1371,1371,2014-10-24,81.679257,25.467868,5,12,Kidnap,2,169
213,1371,1372,1372,2009-11-12,81.678674,25.455108,13,50,Kidnap,2,169
214,1372,1373,1373,2010-12-18,81.675941,25.454764,20,55,Rape,2,169
215,1373,1374,1374,2007-10-28,81.678674,25.455108,14,28,Hit And Run,2,169
216,1374,1375,1375,2013-08-11,81.676721,25.45423,7,19,Chain,2,169
217,1375,1376,1376,2007-12-05,81.678542,25.46611,2,31,Murder,2,169
218,1376,1377,1377,2009-01-26,81.681922,25.456059,21,0,Kidnap,2,169
219,1377,1378,1378,2009-07-03,81.672738,25.465606,18,13,Rape,2,169
220,1378,1379,1379,2012-12-18,81.672738,25.465606,11,3,Murder,2,169
221,1379,1380,1380,2006-04-25,81.678674,25.455108,2,31,Rape,2,169
222,1380,1381,1381,2012-06-17,81.681922,25.456059,5,5,Violence and Offence,2,169
223,1381,1382,1382,2006-06-24,81.678674,25.455108,19,27,Pick,2,169
224,1382,1383,1383,2013-05-23,81.678674,25.455108,2,18,Robery,2,169
225,1383,1384,1384,2015-12-14,81.677973,25.454833,17,1,Kidnap,2,169
226,1384,1385,1385,2013-09-05,81.681922,25.456059,12,21,Chain,2,169
227,1385,1386,1386,2006-04-13,81.681922,25.456059,20,58,Violence and Offence,2,169
228,1386,1387,1387,2015-09-18,81.681922,25.456059,14,31,Hit And Run,2,169
229,1387,1388,1388,2015-04-05,81.681922,25.456059,22,19,Rape,2,169
230,1388,1389,1389,2007-03-04,81.681922,25.456059,9,46,Rape,2,169
231,1389,1390,1390,2014-11-28,81.681922,25.456059,4,21,Chain,2,169
232,1390,1391,1391,2013-05-07,81.676331,25.465239,5,27,Chain,2,169
233,1391,1392,1392,2007-01-14,81.655025,25.466879,4,55,Violence and Offence,2,169
234,1392,1393,1393,2013-07-16,81.655365,25.465803,15,11,Robery,2,169
235,1393,1394,1394,2013-10-12,81.652531,25.464567,22,43,Hit And Run,2,169
236,1394,1395,1395,2008-05-30,81.655025,25.466879,3,26,Murder,2,169
237,1395,1396,1396,2006-04-25,81.645954,25.470366,8,2,Kidnap,2,169
238,1396,1397,1397,2009-12-16,81.64424,25.468851,15,26,Pick,2,169
239,1397,1398,1398,2009-09-22,81.647326,25.468301,17,51,Rape,2,169
240,1398,1399,1399,2015-12-19,81.648848,25.468933,21,27,Robery,2,169
241,1399,1400,1400,2006-05-19,81.648848,25.468933,1,53,Chain,2,169
242,1400,1401,1401,2009-03-26,81.651367,25.471506,6,44,Hit And Run,2,169
243,1401,1402,1402,2013-02-08,81.64424,25.468851,20,55,Rape,2,169
244,1402,1403,1403,2005-10-21,81.648096,25.466869,20,29,Chain,2,169
245,1403,1404,1404,2006-06-06,81.646638,25.464727,6,52,Rape,2,169
246,1404,1405,1405,2009-11-27,81.647927,25.467703,5,6,Murder,2,169
247,1405,1406,1406,2009-02-19,81.648747,25.467413,15,38,Pick,2,169
248,1406,1407,1407,2012-09-08,81.647927,25.467703,3,14,Chain,2,169
249,1407,1408,1408,2005-03-05,81.647723,25.464673,0,52,Murder,2,169
250,1408,1409,1409,2007-09-11,81.647723,25.464673,13,48,Pick,2,169
251,1409,1410,1410,2011-09-24,81.647927,25.467703,3,51,Hit And Run,2,169
252,1410,1411,1411,2011-05-31,81.648747,25.467413,10,30,Hit And Run,2,169
253,1411,1412,1412,2006-04-01,81.648747,25.467413,17,2,Kidnap,2,169
254,1412,1413,1413,2010-03-12,81.646638,25.464727,8,0,Robery,2,169
255,1413,1414,1414,2011-05-16,81.644086,25.472347,17,28,Hit And Run,2,169
256,1414,1415,1415,2005-03-27,81.643084,25.468671,19,45,Violence and Offence,2,169
257,1415,1416,1416,2014-02-06,81.643841,25.471185,22,41,Violence and Offence,2,169
258,1416,1417,1417,2015-09-30,81.638261,25.466799,3,12,Violence and Offence,2,169
259,1417,1418,1418,2012-04-30,81.643518,25.470167,12,26,Murder,2,169
260,1418,1419,1419,2006-07-12,81.64515,25.471268,11,5,Rape,2,169
261,1419,1420,1420,2014-11-24,81.645765,25.472082,15,48,Pick,2,169
262,1420,1421,1421,2014-07-06,81.639968,25.465231,12,32,Rape,2,169
263,1421,1422,1422,2009-08-28,81.638261,25.466799,4,44,Robery,2,169
264,1422,1423,1423,2014-03-11,81.639968,25.465231,9,55,Violence and Offence,2,169
265,1423,1424,1424,2009-06-20,81.638261,25.466799,10,1,Robery,2,169
266,1424,1425,1425,2013-04-17,81.644961,25.471644,2,44,Pick,2,169
267,1425,1426,1426,2011-02-05,81.641698,25.464669,18,4,Murder,2,169
268,1426,1427,1427,2005-04-20,81.641698,25.464669,17,15,Murder,2,169
269,1427,1428,1428,2009-01-12,81.641698,25.464669,17,57,Pick,2,169
270,1428,1429,1429,2012-01-20,81.641698,25.464669,3,23,Kidnap,2,169
271,1429,1430,1430,2009-04-17,81.641698,25.464669,7,46,Rape,2,169
272,1430,1431,1431,2015-03-04,81.641698,25.464669,18,32,Pick,2,169
273,1431,1432,1432,2006-08-29,81.643718,25.463283,10,2,Violence and Offence,2,169
274,1432,1433,1433,2009-08-16,81.641698,25.464669,13,27,Hit And Run,2,169
275,1433,1434,1434,2009-01-12,81.643718,25.463283,16,33,Murder,2,169
276,1434,1435,1435,2013-11-01,81.642414,25.466338,7,8,Hit And Run,2,169
277,1435,1436,1436,2015-01-05,81.643718,25.463283,6,25,Chain,2,169
278,1436,1437,1437,2005-06-19,81.644798,25.464793,3,52,Kidnap,2,169
279,1437,1438,1438,2006-01-27,81.641698,25.464669,8,11,Rape,2,169
280,1438,1439,1439,2015-06-18,81.642414,25.466338,1,1,Rape,2,169
281,1439,1440,1440,2005-05-08,81.643341,25.464638,4,50,Rape,2,169
282,1440,1441,1441,2010-08-12,81.642414,25.466338,20,9,Hit And Run,2,169
283,1441,1442,1442,2008-04-02,81.642414,25.466338,22,37,Hit And Run,2,169
284,1442,1443,1443,2013-11-10,81.641698,25.464669,13,15,Murder,2,169
285,1443,1444,1444,2008-10-16,81.641698,25.464669,17,54,Rape,2,169
286,1444,1445,1445,2015-02-25,81.644736,25.466222,18,7,Hit And Run,2,169
287,1445,1446,1446,2012-12-18,81.646457,25.464024,16,50,Kidnap,2,169
288,1446,1447,1447,2012-06-04,81.644029,25.466162,5,50,Hit And Run,2,169
289,1447,1448,1448,2012-01-30,81.641698,25.464669,20,33,Pick,2,169
290,1448,1449,1449,2008-05-15,81.641908,25.465399,13,31,Kidnap,2,169
291,1449,1450,1450,2008-01-31,81.645127,25.463573,5,43,Robery,2,169
292,1450,1451,1451,2012-11-01,81.64463,25.466904,4,40,Murder,2,169
293,1451,1452,1452,2011-06-21,81.643341,25.464638,18,41,Rape,2,169
294,1452,1453,1453,2008-09-30,81.643341,25.464638,19,56,Rape,2,169
295,1453,1454,1454,2011-05-04,81.645195,25.467268,10,2,Hit And Run,2,169
296,1454,1455,1455,2015-03-20,81.634687,25.464298,10,54,Violence and Offence,2,169
297,1455,1456,1456,2010-10-01,81.636342,25.467727,17,10,Chain,2,169
298,1456,1457,1457,2015-03-11,81.631698,25.464607,21,5,Hit And Run,2,169
299,1457,1458,1458,2008-07-10,81.635027,25.465227,5,54,Chain,2,169
300,1458,1459,1459,2011-03-29,81.631701,25.465766,13,45,Kidnap,2,169
301,1459,1460,1460,2005-11-06,81.63187,25.463646,5,31,Chain,2,169
302,1460,1461,1461,2006-02-20,81.635798,25.466438,19,58,Violence and Offence,2,169
303,1461,1462,1462,2015-01-21,81.630357,25.465261,22,35,Robery,2,169
304,1462,1463,1463,2010-10-17,81.635798,25.466438,5,34,Pick,2,169
305,1463,1464,1464,2013-12-05,81.630357,25.465261,1,7,Rape,2,169
306,1464,1465,1465,2012-12-09,81.640008,25.462813,7,49,Robery,2,169
307,1465,1466,1466,2006-06-18,81.638559,25.462253,2,32,Hit And Run,2,169
308,1466,1467,1467,2005-03-01,81.636749,25.464369,2,35,Rape,2,169
309,1467,1468,1468,2013-05-04,81.638559,25.462253,10,10,Rape,2,169
310,1468,1469,1469,2008-06-11,81.640119,25.463884,21,35,Chain,2,169
311,1469,1470,1470,2010-03-13,81.638615,25.463116,21,42,Pick,2,169
312,1470,1471,1471,2011-10-22,81.636749,25.464369,10,41,Hit And Run,2,169
313,1471,1472,1472,2011-04-10,81.640119,25.463884,1,12,Murder,2,169
314,1472,1473,1473,2014-07-16,81.638559,25.462253,19,26,Violence and Offence,2,169
315,1473,1474,1474,2011-05-16,81.640008,25.462813,14,7,Hit And Run,2,169
316,1474,1475,1475,2011-03-11,81.640119,25.463884,16,3,Hit And Run,2,169
317,1475,1476,1476,2006-02-03,81.638559,25.462253,21,9,Pick,2,169
318,1476,1477,1477,2008-02-08,81.640008,25.462813,20,15,Hit And Run,2,169
319,1477,1478,1478,2009-03-14,81.640008,25.462813,18,12,Pick,2,169
320,1478,1479,1479,2011-02-12,81.640008,25.462813,7,41,Pick,2,169
321,1479,1480,1480,2013-10-28,81.640008,25.462813,0,56,Kidnap,2,169
322,1480,1481,1481,2014-12-08,81.640008,25.462813,14,18,Murder,2,169
323,1481,1482,1482,2005-05-08,81.640008,25.462813,7,21,Robery,2,169
324,1482,1483,1483,2008-04-02,81.629222,25.462187,7,20,Hit And Run,2,169
325,1483,1484,1484,2008-03-12,81.634988,25.461676,7,19,Kidnap,2,169
326,1484,1485,1485,2012-01-05,81.629222,25.462187,7,28,Violence and Offence,2,169
327,1485,1486,1486,2010-12-17,81.629222,25.462187,20,19,Kidnap,2,169
328,1486,1487,1487,2012-11-30,81.637992,25.462024,12,16,Pick,2,169
329,1487,1488,1488,2006-10-07,81.637992,25.462024,10,37,Murder,2,169
330,1488,1489,1489,2008-10-15,81.648409,25.459626,6,37,Pick,2,169
331,1489,1490,1490,2007-03-11,81.648409,25.459626,22,39,Murder,2,169
332,1490,1491,1491,2005-02-19,81.641028,25.462327,3,50,Pick,2,169
333,1491,1492,1492,2010-06-19,81.640448,25.457981,2,1,Kidnap,2,169
334,1492,1493,1493,2007-03-03,81.637422,25.459251,3,18,Kidnap,2,169
335,1493,1494,1494,2005-12-28,81.648409,25.459626,7,22,Rape,2,169
336,1494,1495,1495,2013-09-03,81.648409,25.459626,15,29,Violence and Offence,2,169
337,1495,1496,1496,2009-12-01,81.640448,25.457981,16,21,Pick,2,169
338,1496,1497,1497,2007-12-04,81.648409,25.459626,16,53,Pick,2,169
339,1497,1498,1498,2010-12-31,81.641028,25.462327,7,10,Robery,2,169
340,1498,1499,1499,2011-08-14,81.646638,25.460673,10,47,Kidnap,2,169
341,1499,1500,1500,2014-06-22,81.640448,25.457981,6,57,Murder,2,169
342,1500,1501,1501,2011-03-09,81.646638,25.460673,17,46,Chain,2,169
343,1501,1502,1502,2007-11-20,81.648409,25.459626,10,5,Hit And Run,2,169
344,1502,1503,1503,2008-03-08,81.648409,25.459626,18,47,Rape,2,169
345,1503,1504,1504,2015-12-17,81.648409,25.459626,9,16,Chain,2,169
346,1504,1505,1505,2012-11-12,81.637422,25.459251,11,32,Pick,2,169
